url,title,description,compensation,employment_type,location,company,post_date,city,category,is_scam
https://indianapolis.craigslist.org/sci/d/indianapolis-do-you-drink-alcohol-we/7847746535.html,Do you drink alcohol? We want to study your brain! (Payment offered),"Thank you for your interest in our studies! Some of our studies involve an MRI where we take pictures of your brain, some involve alcohol delivered to you through an IV, and some involve tasting beverages, alcoholic and non-alcoholic, while in the MRI scanner. One study involves an overnight visit.  If you qualify after the initial phone interview, you will be invited to a paid, in-person interview at Goodman Hall in Downtown Indianapolis. If you qualify after the in-person interview and agree to participate, then you will be scheduled for a paid study day. Participants may earn up to $325 or $575 for completion of an interview (approximately 3 hrs.) and study visit, depending on the study for which you are qualified. Some study visits may require an overnight stay (approximately 24 hours) at University Hospital in Downtown Indianapolis, while others only require participation for a 6½ hour visit during normal business hours.To see if you qualify, please complete this survey:https://redcap.uits.iu.edu/surveys/?s=YAWFYJ7CTNor call (317) 278-5010 for a phone interview.David Kareken, Ph.D., study principal investigator","Participants may earn up to $325 or $575 for completion of an interview (approximately 3 hrs.) and study visit, depending on the study for which you are qualified.",contract,Indianapolis,IU School of Medicine,2025-05-05T10:29:33-0400,chicago,science/biotech,
https://chicago.craigslist.org/nwc/sci/d/vernon-hills-lab-technician-trainee/7847749771.html,Lab Technician Trainee Wanted,"We are a high tech company, looking for the lab technician trainees. No experience needed. We will provide the job training. The factory is a clean and safe environment. The parts we manufacture are very small. The good vision and steady hand are preferred. No lifting is required. We offer healthcare insurance, 401k and paid vacation annually etc.I",Depend on experience,full-time,Mundelein,JQL Technologies Corporation,2025-05-05T09:40:16-0500,chicago,science/biotech,
https://indianapolis.craigslist.org/sci/d/indianapolis-do-you-drink-alcohol-we/7843989163.html,Do you drink alcohol? We want to study your brain! (Payment offered),"Thank you for your interest in our studies! Some of our studies involve an MRI where we take pictures of your brain, some involve alcohol delivered to you through an IV, and some involve tasting beverages, alcoholic and non-alcoholic, while in the MRI scanner. One study involves an overnight visit.  If you qualify after the initial phone interview, you will be invited to a paid, in-person interview at Goodman Hall in Downtown Indianapolis. If you qualify after the in-person interview and agree to participate, then you will be scheduled for a paid study day. Participants may earn up to $325 or $575 for completion of an interview (approximately 3 hrs.) and study visit, depending on the study for which you are qualified. Some study visits may require an overnight stay (approximately 24 hours) at University Hospital in Downtown Indianapolis, while others only require participation for a 6½ hour visit during normal business hours.To see if you qualify, please complete this survey:https://redcap.uits.iu.edu/surveys/?s=YAWFYJ7CTNor call (317) 278-5010 for a phone interview.David Kareken, Ph.D., study principal investigator","Participants may earn up to $325 or $575 for completion of an interview (approximately 3 hrs.) and study visit, depending on the study for which you are qualified.",contract,Indianapolis,IU School of Medicine,2025-04-21T09:39:38-0400,chicago,science/biotech,
https://chicago.craigslist.org/chc/sci/d/naperville-lab-assistant-dishwasher/7844474065.html,Lab Assistant - Dishwasher,"Apply NowLAB ASSISTANT - DISHWASHERPART TIMENapervilleLooking for a Friendly Working Atmosphere?We need a PART TIME LAB ASSISTANT - DISWASHER, able to multi-task washing glassware, electronic filing, labeling jars along with other opportunities.We are looking for someone Monday-Friday 9am-3pm.-----About UsLocated in Naperville, Illinois and incorporated in 1993, First Environmental Laboratories, Inc. (FEL) is an environmental testing laboratory that provides its clientele with a comprehensive range of analytical testing services. FEL’s customers include landfills, industrial facilities, municipalities, engineering firms, local/state/federal government, and the general public. FEL is accredited to test drinking water, wastewater, soil, solid materials.The mission of FEL is to provide top quality and legally defensible analytical data in a timely and efficient manner to its customers. FEL’s vision is to be recognized as a leader in achieving technical excellence and to be its customers’ best resource. To this end, the management is dedicated to the encouragement of excellence in every aspect of FEL’s operations. FEL strives to maintain the highest quality of service by routine training, keeping abreast of the latest technological advances, and updating analytical instrumentation on a regular basis.recblid uojf39ijmi2l4tgx2tw53tveryjhlsApply Now",Commensurate with experience,part-time,"Naperville, IL",First Environmental Labs,2025-04-22T21:38:04-0500,chicago,science/biotech,
https://chicago.craigslist.org/nwi/sci/d/crown-point-sample-administration/7847875702.html,"Sample Administration Technician I (Crown Point, IN)","DonLevy Laboratories, part of the IEH Laboratories and Consulting Group, is now accepting applications for a Sample Administration Technician I at its facility in Crown Point, IN.DonLevy Laboratories is an independent, commercial, food testing laboratory dedicated to food safety and committed to quality challenges throughout the supply chain. We perform microbiological and chemistry analyses on environmental, raw material, and finished product samples submitted by food companies industry-wide.Ideal candidates will possess the following:-  An associate’s degree in Science or related field (preferred); a high school diploma or GED (required)-  1 year of customer service experience (required)-  Excellent computer skills (MS Office, Excel, Word)-  Typing speed of 35 WPM and proficiency with 10-key data entry-  Excellent written and verbal communication skills-  A friendly and professional demeanor-  Sound judgment in day-to-day interactions-  Ability to multi-task and work well in a fast-paced environment-  Ability to occasionally lift up to 30lbs above waist level-  Understanding of aseptic technique in the laboratorySample Administration Technician duties include: handling incoming calls and assisting customers, dispatching and monitoring courier activity, inventory and quality control, data entry, ensuring report accuracy, and other administrative tasks and general support duties as assigned.This is a full-time position in which the employee will be eligible for standard benefits after a brief waiting period. The shift for this position is Monday through Friday, starting between 6:00am-9:00am. The laboratory operates weekends, so candidates must be willing to work occasional weekends and holidays.Due to exposure to various food allergens in the laboratory environment, applicants with moderate-to-severe food allergies are discouraged from applying.To apply for this position please access the company's job posting at:https://apps.iehlabs.com/applyatieh.html#68191cd6b3e9a8c47eb4229dAfter navigating to the URL listed above, you will be asked to complete optional self-identification surveys and submit your cover letter, resume and references in a combined, single PDF.Equal Opportunity Vets/Disability""Know Your Rights"" Poster:https://www.eeoc.gov/sites/default/files/2022-10/EEOC_KnowYourRights_screen_reader_10_20.pdf",$17.00 - $19.00 hourly,full-time,"Sample Administration Technician I (Crown Point, IN",DonLevy Laboratories,2025-05-05T15:43:21-0500,chicago,science/biotech,
https://chicago.craigslist.org/chc/sof/d/chicago-ai-consultant-llm-tool/7846292554.html,AI Consultant – LLM & Tool Integration Expert (Freelance Consultant),"We’re a small but dynamic family office based in Chicago, primarily focused on real estate and private business investments. As we explore the transformative potential of AI, we’re looking for a highly knowledgeable AI consultant who deeply understands LLMs (like GPT-4, Claude, Mistral, Gemini, etc.), the AI tools ecosystem, and how to strategically combine them to create new business opportunities.What We're Looking For:- Proven experience working with large language models and prompt engineering- Strong grasp of tools like LangChain, Zapier, Make, AutoGPT, and other automation or orchestration platforms- Ability to brainstorm, prototype, and advise on AI-driven business concepts- A ""systems thinker"" who can link tools, APIs, and models to build workflows or product ideasScope:- Short-term engagement, work when you have time- Set your hourly rate- Work can be remote, but preference for someone open to meeting in Chicago if needed",1099,employee's choice,Chicago,,2025-04-29T16:14:36-0500,chicago,software/web/info design,
https://southbend.craigslist.org/sof/d/south-bend-machine-control-software/7849241202.html,Machine Control Software Engineer,"Manufacturing Technology, Inc.Machine Control Software EngineerJob Label:Machine Control Software Engineer-2025Are you a Software Engineer with in-depth programming experience in one programming technology?  Have you developed and maintained machine interface and machine control software? Are you looking for a consistently challenging opportunity with an industry leading, global manufacturing company that is thriving? For over thirty years, Manufacturing Technology, Inc. (MTI) has been combining sophisticated control systems with friction welding technology to create the world's leading automated friction welding equipment, friction welding technology and friction welding services. Our custom engineered solutions have served companies around the globe by solving their part joining and manufacturing problems in the most efficient way possible.Founded in 1926,Manufacturing Technology, Inc.(MTI)remains a family-owned South Bend, IN headquartered business which is currently operated by the 4th generation of the family.  MTI is the global leader in friction welding solutions with locations in the United States, United Kingdom, Slovakia and a majority-owned facility in India. Leveraging the outstanding MTI reputation and our strong customer relationships, MTI has developed a significant global presence as provider of critical friction welding solutions for Aerospace / Astrospace, Automotive, Military, Oil & Gas and Mining industries and boasts customers such as NASA, Boeing and large tier 1 automotive suppliers such as Rolls-Royce.  We are known as an independent, nimble, and fast responding partner for customized solutions. With over 250 global employees MTI generates over $40M in annual sales.  There are three main branches of the business: Friction Welding Machine Build, Resistance Welding in Europe and Contract Friction Welding.If you would be new to South Bend, IN, please visithttp://www.southbendin.govto learn more about our vibrant and engaging community.MTI is a EOE/Affirmative Action and Drug Free Workplace.As aMachine Control Software Engineerfor MTI, you will work with a multi-disciplined engineering team of Controls, Mechanical, and Fluid Power Engineers to provide a variety of machine control and machine interface solutions for industry titans that drive the world economy and lead technical advancements including: NASA, Honeywell, Boeing, Pratt and Whitney, and GE. This is an opportunity to bring together your years of experience and intimate programming knowledge to state-of-the-art, custom-engineered solid-state joining & welding solutions and equipment!Our Machine Control Software Engineer is based in South Bend, Indiana and has as a primary responsibility the development, documentation, integration and maintenance of control software for Friction Welding Machines. The software scope spans low-level device drivers through end-user HMI development and implementation.An extensive background and demonstrated programming experience is necessary to interpret customer requirements and specifications and develop the technical requirement for the software and documentation needed.   This position designs and implements user interfaces and control software for manufacturing machinery.  This position also assists Controls Engineers as necessary with machine start-up, interface software commissioning, software de-bug and operational readiness of the machines.  Another key responsibility is the architecture and programming conventions of new software applications and active involvement in the improvement process for existing architecture and programming conventions.Additionally, this position is relied upon to develop, advocate for and maintain programming techniques, standards, verification and validation methods. Therefore,  strong communications skills are critical in this role so that effective technical support to customers, Service Technicians and machine build and installation personnel is provided.Manufacturing Technology, Inc. (MTI) is an ISO 9001 registered company, we also provide contract services at our 65,000 facility in South Bend, IN.This important role strives to achieve success by following MTI’s Core Values: Purposeful Innovation, MTI Family Company, Stellar Reputation, Customer Intimate, Supported Accountability, and An Environment Where You Are Expected to Contribute and Grow.Location:South Bend, INThe Challenge:MTI is a company in significant growth, and rapid development in terms of globalizing and becoming best in class. MTI is looking for driven, collaborative, and innovative people to help us achieve our goals.Job Type: Full-timeThis is not a remote position.  This position requires your onsite presence.Required Skills and CompetenciesExperience with designing and developing WPF applications in the MS Visual Studio environment.Experience using XML within WPF applications in the MS Visual Studio environment.Experience with Industrial machine HMI development in a .NET framework environment.Strong background in object-oriented programming in a .NET framework environment.Experience with designing and specifying HMI software using UML.Experience with developing multi-threaded Windows applications.Experience with developing and interfacing C++ DLLs in .NET framework environmentStrong working knowledge of streaming concepts.Experience with streaming using the of UDP protocol.Experience developing software deployment packages.Understanding of DistributedReal-TimeControl Systems (DCS, SCADA)Understanding of Hardware Abstraction Design and ImplementationUnderstanding of Motion Control of motors, actuators, etc.Experience with Data Acquisition (DAQ, sensors, calibration, etc.)Understanding of PLCs (functionality, communications, programming, tags, etc.)Machine Networking (Ethernet, TCPIP, bus protocols (Modbus, Profibus, etc.), IoT, etc.)Experience with Source Control using Subversion (SVN), GitLabMust have excellent communication skillsMust possess good documentation methods and practices.The ability and willingness to learn new processesMust be eligible to work in the US permanentlyMust conduct oneself with the highest level of professional and ethical standards.Preferred Skills or CompetenciesExperience with Windows based Real-Time Graphics developmentHydraulic controls experienceMATLAB programming experiencePLC programming experienceLinux familiarityData Acquisition systems programming experienceWorking knowledge of Signal Processing concepts and procedures.Working knowledge of PID Control fundamentalsBenefits:401(k) matchingHealth Insurance: both High-Deductible HealthCare Plans and PPO availableH.S.A. (for HDHP)Dental insuranceFlexible working scheduleLife insurancePaid time off, new hires receive 20 days per year10 paid holidaysPaid short term disabilityContinuing Education: Tuition reimbursementVision insuranceEmployee Assistance ProgramVoluntary uniform serviceEV charging station for employeesSchedule:Day shiftTo apply for this position or refer someone you know, please use our online interview system managed by HireMojo.Apply for this jobhttps://app.hiremojo.com/mojo/ce/504921129/Manufacturing-Technology-Inc/Indiana/South-Bend/Software-Engineer?sourceType=9Once you have completed the interview, your information will be forwarded to the recruiting team for decisions on next steps.Related Keywords:C, C++, WPF, VB, .NET Framework, .Net, programmer, software engineering, machine control, software engineer, machine diagnostic, heavy machinery, machine tools, HMI, flow charts, sequence of operations, controls, control systems, user interface, PLC",DOE,full-time,Machine Control Software Engineer,"Manufacturing Technology, Inc.",2025-05-10T17:29:23-0400,chicago,software/web/info design,
https://milwaukee.craigslist.org/sof/d/west-bend-lead-data-engineer-west-bend/7848968211.html,"Lead Data Engineer - West Bend, WI","As a Lead Data Engineer at Delta Defense, you will work with a great tech stack, playing a pivotal role in providing hands-on technical leadership to the Analytics Engineering Team.Your expertise will transform raw data from diverse sources into robust, business-focused technology solutions that will empower the organization by enabling the reporting of KPIs, metrics, and insights.A key requirement for this role is deep data and analytics engineering expertise building Enterprise Data Warehouse solutions which will be essential in driving our data transformation processes. We're looking for candidates who are relentlessly resourceful, able to tackle complex requests swiftly, and committed to maintaining the highest standard of quality.This position is based at our corporate headquarters in West Bend, Wisconsin.Applicants must be authorized to work any employer in the U.S.  We are unable to sponsor or take over sponsorship of an employment Visa at this time.Essential Duties and Responsibilities:* Lead the design and development of dbt data pipelines that transform complex and disparate data sources to support an Enterprise Data Warehouse built on Data Vault and Dimensional data architectures.* Ensure data quality by designing strategies and implementing frameworks that support automated data testing and observability to proactively identify and resolve data issues.* Champion analytics engineering design patterns and coding standards to ensure robust, reliable and scalable data pipelines.* Establish analytics engineering best practices around CI/CD, unit testing, performance testing and optimization.* Partner with Data Architect to ensure data transformations align with the Enterprise Data Warehouse models to support analytics and reporting requirements.* Serve as data model subject matter expert and data model spokesperson, demonstrated by the ability to address questions quickly and accurately.* Create comprehensive standardized technical documentation to support the understanding and maintenance of data pipelines and establish adoption across the team.* Adhere to PII, security and risk policies established by the organization to protect sensitive data.* Provide technical guidance and mentorship to help develop and upskill Analytics Engineers along with fostering a collaborative and supportive environment* Collaborate with business stakeholders and Data Architect to define data requirements and translate into technical source to target mapping and data pipeline design documents.Required Skills/Experience:* Bachelor’s degree in IT or related field; Computer Science, Information Management, Data Science/Analytics, or equivalent relevant experience.* Experience developing data pipelines for Enterprise Data Warehouses is required.* Proficiency in dbt preferred.* 6+ years of SQL experience including complex data transformations.* Strong understanding of ETL/ELT methodologies.* Experience with Python and shell scripting is a plus.* Strong engineering background with a variety of programming languages and technologies.* Experience developing CI/CD pipelines with Git.* Tableau or equivalent experience is a plus.* The ability to communicate ideas, information, and viewpoints clearly, both verbally and in writing.* Experience with Dimensional Data modeling (star schemas) is preferred.* Technical leadership or mentorship experience is preferred.* Demonstrates the Core Values of Delta Defense, LLC.Benefits information can be reviewed at:https://www.deltadefense.com/careersTo apply, please click here:https://recruiting2.ultipro.com/DEL1019DDLL/JobBoard/5a38633d-9fd5-48ee-9f8f-539de7dac65f/Opportunity/OpportunityDetail?opportunityId=256bd862-ec36-445e-aa50-00db396aee8a&sourceId=2e32cc4a-4aa6-4a45-9714-b90929aa78f8PM19",Base salary plus company bonus eligibility. Comprehensive benefit package.,full-time,"Lead Data Engineer - West Bend, WI","Delta Defense, LLC",2025-05-09T15:15:46-0500,chicago,software/web/info design,
https://tippecanoe.craigslist.org/sof/d/crawfordsville-systems-administrator/7848978650.html,Systems Administrator,"Presidiois seeking aSystems Administratorfor their client located inCrawfordsville, IN.Our client is seeking a high-level, well-rounded Systems Administrator to support and manage their IT infrastructure. The ideal candidate will have strong experience across Microsoft systems and Cisco networking, along with a proactive, service-oriented mindset.Key Responsibilities:Manage and support infrastructure systems and network operations.Perform hardware refreshes, break/fix support, and PC staging/delivery.Provide hands-on support across IT systems including hardware, software, and network troubleshooting.Collaborate with personnel at all levels—from entry-level employees to C-suite leadership.CLICK HERE TO APPLY!Duration:6 months+ with potential to convert full time.",Great compensation,contract,Crawfordsville,Presidio,2025-05-09T16:49:45-0400,chicago,software/web/info design,
https://milwaukee.craigslist.org/web/d/milwaukee-learn-to-code-get-paid/7843606940.html,[Learn to Code] - Get a PAID apprenticeship and a new CAREER,"i.c.stars offers a unique paid, four-month coding bootcamp that prepares promising adults for technology careers through advanced technical and leadership skills training. ZERO experience with coding required.THIS OPPORTUNITY AWAITS YOU IF YOU MEET THIS CRITERIA:Demonstrate Financial NeedAre 18 or olderHave a GED or High School Diploma (NO Bachelors Degrees accepted)Required participation 8:30 AM– 7:30PM, Monday–Friday, virtual and in-person as scheduled, for 14 weeksMust have 6 months previous full-time work experienceThe Position: Technology ApprenticeshipComes with a Weekly StipendA laptop, plus accessories and softwareTraining in technology, business, and leadershipCareer Placement and SupportWhy Should You Apply?Information Technology (IT) is the fastest growing field in the country with over 750,000 open jobs!During program immersion experience, you get PAID to learn!Alumni see an average 150% increase in yearly earnings!Our Next Cycle will start in May 2025! Space is Limited.START YOUR APPLICATION TODAY!Are you unsure about applying? Watch this video to seeWhy you should apply to i.c.stars",Get paid a weekly stipend to learn IT skills,full-time,Milwaukee,i.c.stars Milwaukee,2025-04-19T10:41:40-0500,chicago,web/html/info design,
https://detroit.craigslist.org/mcb/web/d/detroit-website-tester-join-fast/7847992174.html,Website Tester - Join Fast,"APPLY HEREJoin our team of website testers at Little Wheel.We are a gambling technology company researching and building products that put players first. We are hiring Website Testers at all of our offices across North America.Earn at least $1,000 for around 20 hours of testing. You’ll earn a minimum of $25/hour, but faster testers earn more.This is a short-term contract. There are opportunities for ongoing work for high performers. It’s ideally suited to people looking to supplement their income.It's an easy and fun way to earn extra cash around your schedule. You will be helping us test online casinos in the states we operate in: Michigan, New Jersey, Pennsylvania, and West Virginia.You will not be gambling with your money, and you do not need any experience. There are no fees or out-of-pocket expenses.You'll complete a short online training program before starting to ensure you have the right skills for the role. We offer a $100 bonus for completing onboarding with us, so you start earning straight away.What's in it for you:Easy money- you will earn at least $1,000 for around 20 hours of testing.Work from home- earn from the comfort of your own home.Flexible schedule- you can choose when you work, day or night.Paid quickly- the testing is split into 4 stages, and you get paid after each.Great support- our research coordinators are available from 6am to 11pm ET.What you need to get started:Be at least 21 years old.Live in Michigan, New Jersey, Pennsylvania, or West Virginia.Have your own laptop or desktop.What team members say about us:Great side gig for some extra cash. The team is very communicative and will answer any questions/concerns!(Maria, Trustpilot, 2021)Tasks to complete are clearly explained with step by step instructions. There are timelines to complete tasks but you can work on them when convenient for you, usually a few hours each week is all you need. Support is very helpful and responsive. This is an easy and fun way to make some extra money.(Anonymous, Glassdoor, 2025)APPLY NOW",Earn $25 per hour,full-time,Detroit Metro,,2025-05-06T07:10:53-0400,chicago,web/html/info design,
https://cincinnati.craigslist.org/web/d/cincinnati-full-stack-website-developer/7842497451.html,Full Stack website developer,"New Website looking for a creative type of developer that can think outside the box.  we are not looking for aWIX  now developer. We're looking for someone with a lot more creativity. Donuttimes.com  is a different website meaning more towards fun, cartoon, jokes, and a lot of humor.  if that sounds like something that you want to help to grow and have fun while doing it contact that ASAP. We are ready to improve and upgrade now. The starting salary is $100 per week were increases each month or sooner depending upon the success on their website. We already if you are ready.   Send samples of your url and or design work.",$100.00 per week,part-time,Full Stack website developer,Donut Times,2025-04-14T23:26:05-0400,chicago,web/html/info design,
https://chicago.craigslist.org/chc/web/d/chicago-learn-to-code-get-paid/7845878267.html,[Learn to Code] - Get a PAID apprenticeship and a new CAREER,"i.c.stars offers a unique paid, four-month coding bootcamp that prepares promising adults for technology careers through advanced technical and leadership skills training. ZERO experience with coding required.THIS OPPORTUNITY AWAITS YOU IF YOU MEET THIS CRITERIA:Demonstrate Financial NeedAre 18 or olderHave a GED or High School Diploma (NO Bachelors Degrees accepted)Required participation 8:30 AM– 7:30PM, Monday–Friday, virtual and in-person as scheduled, for 14 weeksMust have 6 months previous full-time work experienceThe Position: Technology ApprenticeshipComes with a Weekly StipendA laptop, plus accessories and softwareTraining in technology, business, and leadershipCareer Placement and SupportWhy Should You Apply?Information Technology (IT) is the fastest growing field in the country with over 750,000 open jobs!During program immersion experience, you get PAID to learn!Alumni see an average 150% increase in yearly earnings!Our Next Cycle will start in May 2025! Space is Limited.START YOUR APPLICATION TODAY!Are you unsure about applying? Watch this video to seeWhy you should apply to i.c.stars",Get paid a weekly stipend to learn IT skills,full-time,Chicago,i.c.stars Chicago,2025-04-28T09:30:47-0500,chicago,web/html/info design,
https://losangeles.craigslist.org/lac/sof/d/los-angeles-senior-aspnet-developer/7843151545.html,Senior ASP.NET Developer,"CONTRACT SENIOR ASP .NET DEVELOPER – LOS ANGELESSierra Cybernetics has an immediate need for a senior contract ASP.Net Web Developer to work for us supporting our Los Angeles Superior Court client.As part of the selection process, finalist candidates will need to take a 2–3 hour development test. Using their own computer, they will need to build a simple web application using .NET, React, and MS SQL.This is a remote position, expected to be 12+ months. West Coast time zone candidates are preferred.Position is open only to US citizens or green card holders.Do not apply if you require sponsorship.You will be working on new applications and modernizing existing Court applications.Requirements:•	7+ years as an ASP.net Web Developer, with strong experience in modern ASP.net, React, MS SQL Server•	.NET (v5–8) & C# (v9–13) ASP.NET Core (v5–8)•	React.js (v17–18)•	JavaScript (ECMAScript 2019/ES10 or later) and/or TypeScript (v3.7 or later)•	HTML (v4–5)•	CSS (v2.1–3)•	SQL Server & T-SQL (v2019–2022)","Commensurate with education and experience, W-2, 1099, or C2C, must be in US without sponsorship",contract,Downtown Los Angeles,,2025-04-17T11:27:04-0700,losangeles,software/web/info design,
https://lasvegas.craigslist.org/sof/d/las-vegas-enroll-in-the-software-boot/7843641443.html,Enroll in the Software Boot Camp Online Today and Land a Tech Job,"The Tech Academy delivers cost-effective and self-paced online coding boot camps that are tailored for beginners with no prior technical or coding knowledge. Our certification programs thoroughly cover in-demand skills for the tech industry, are endorsed by stellar online reviews and designed to fit around your personal schedule to prepare you for your tech career with a well-rounded tool kit. We have been offering thorough, budget-friendly, flexible, and trusted coding boot camps for over a decade.Founded in 2014, The Tech Academy specializes in certifying students in a wide range of technical specialties, including: AI, coding, cybersecurity, data science, app development, design, web development, and more.After your coding boot camp, our job placement specialists will provide you with career guidance. Our team has successfully placed over 1,000 graduates in technical positions, with most making an average of more than $30/hour in their first job after graduation.Here is an overview of The Tech Academy's certification programs:1. FLEXIBLE SCHEDULING & SELF-PACED TRAINING2. BEGINNER-FRIENDLY COURSES3. WELL-ROUNDED & THOROUGH TRAINING4. AFFORDABLE & BUDGET-FRIENDLY TUITION5. OVER 1,000 5-STAR REVIEWS ONLINE6. JOB PLACEMENT TRAINING & ASSISTANCEThe Tech Academy’s online certification programs start at $5,980, with multiple tuition financing options available. Start your journey into the technology industry today with one of our award-winning online coding boot camps!Find out more here by contacting us here:https://thetechacademy.usYour dream job in tech is just a Tech Academy boot camp away!",$30+ an hour,full-time,Enroll in the Software Boot Camp Online Today and Land a Tech Job,The Tech Academy,2025-04-19T10:31:33-0700,losangeles,software/web/info design,
https://losangeles.craigslist.org/sfv/sof/d/chatsworth-computer-engineer/7847086934.html,Computer Engineer,"GlobalVision Systems, Inc. is the leading supplier of the most advanced and comprehensive AI-Enhanced Business Management Systems that empower executives and managers with unprecedented capabilities in managing financial institutions.We currently have several openings for Computer Engineers in the Chatsworth area. Fresh graduates are welcome to apply for this position.Minimum Qualifications:Pleasant and positive personalityGood writing and verbal communication skillsBachelor Degree in Computer Science, Computer Engineering, or Computer NetworksHands-on computer programming experienceThe following are pluses:Hands-on experience with MS SQL Server Database.Hands-on experience with Azure Cloud Configurations.Hands-on experience with Computer Hardware maintenance.Hands-on experience with Computer Network maintenance.Please e-mail your resume to: vsmith@gv-systems.com",Based Upon Qualifications,full-time,Chatsworth,"GlobalVision Systems, Inc.",2025-05-02T12:22:34-0700,losangeles,software/web/info design,
https://orangecounty.craigslist.org/sof/d/tustin-full-stack-developer-needed-part/7847071036.html,Full Stack Developer Needed - Part time (Nights and weekend are ok),"Job Title: Full Stack DeveloperLocation: Remote (Open to local candidates in Orange County, CA preferred)Job Type: Part-Time$2000- $4000 part time 20 hours a weekDirect Candidates Only. No Agency.About the RoleWe’re looking for a skilled Full Stack Engineer to join our team and contribute directly to the development of our core product. You’ll work in a highly collaborative, agile environment with a strong focus on quality, performance, and user experience. This is a hands-on engineering role where you’ll have the opportunity to build and scale real-world solutions using modern technologies.Key ResponsibilitiesDesign, develop, and maintain full-stack web applications using ReactJS, TypeScript, and SQL.Write clean, maintainable, and well-tested code, following best practices in automated testing (e.g., Jest, Mocha, etc.).Collaborate closely with designers, product managers, and fellow engineers to deliver new features and improvements.Participate in code reviews, technical discussions, and contribute to architectural decisions.Optimize applications for speed, scalability, and overall performance.Communicate effectively in a remote and largely asynchronous work environment.RequirementsProfessional experience with ReactJS, TypeScript, and SQL.Proficient in writing automated tests (e.g., Jest, Karma, Jasmine, Mocha, AVA, tape).Experience using Git in a collaborative, professional environment.Strong understanding of core web concepts including how browsers parse and render pages.Solid foundation in semantic HTML, CSS, and JavaScript fundamentals.Excellent written and verbal communication skills in English.Ability to clearly articulate technical and architectural challenges and propose well-reasoned solutions.Demonstrated experience diagnosing and optimizing performance issues.Comfortable working in a highly agile, fast-paced, and iterative development environment.Self-driven and capable of onboarding independently and contributing long-term.Positive attitude, solution-oriented mindset, and effective team collaboration.Proven experience working closely with cross-functional teams.Strong organizational skills and ability to self-manage in a fully remote setup.Preferred QualificationsBased in or willing to occasionally travel to Orange County, CA.Experience working in remote-first organizations or distributed teams.Why Join UsCompetitive compensation and benefitsA collaborative, inclusive team cultureOpportunities to grow and make a real impactAccess to modern tools, workflows, and a strong engineering cultureReady to Apply?Please answer the google form below:https://docs.google.com/forms/d/e/1FAIpQLSeRfx95GVdQLY153uNWFdebvBkBBSEtb2X44oocmCDQTYkbng/viewform?usp=sharingWe'd love to hear from you! Please send your resume, GitHub profile (or portfolio), and a short note about why you're a great fit to jobi@brainflavor.com",$2000- $4000 a month (part time 20 hours a week),part-time,"Orange, CA",,2025-05-02T11:39:02-0700,losangeles,software/web/info design,
https://lasvegas.craigslist.org/sof/d/henderson-machinist-ii/7844755331.html,Machinist II,"Machinist II – Job SummaryWe’re looking for a skilled Machinist II to perform set-ups and operate conventional and CNC machines (Haas, BLM, Femco, Yamaseki) to produce high-quality parts and assemblies. You’ll follow blueprints and specifications to meet production standards and ensure accurate, on-time output.Key Responsibilities:Set up and operate mills, lathes, lasers, and grinders.Interpret blueprints and specs to determine machining operations.Use precision measuring tools to verify finished parts.Fit and assemble parts using hand/power tools.Rotate between jigs/fixtures and meet daily production targets.Maintain accurate documentation and follow safety procedures.Required Qualifications:4+ years of machining experience.Proficient with CNC equipment (Haas, BLM, Femco, Yamaseki).Strong blueprint reading and measurement skills.Ability to stand for long periods and lift as needed.Solid work ethic and attention to detail.This is a full-time opportunity with competitive pay and benefits.",$20.00 - $28.00 per hour depending on experience; could start at a higher rate for well-qualified candidates.,full-time,Henderson,Eastridge Workforce Solutions,2025-04-23T18:30:25-0700,losangeles,software/web/info design,
https://losangeles.craigslist.org/sfv/sof/d/chatsworth-computer-engineer/7848949717.html,Computer Engineer,"GlobalVision Systems, Inc. is the leading supplier of the most advanced and comprehensive AI-Enhanced Business Management Systems that empower executives and managers with unprecedented capabilities in managing financial institutions.We currently have several openings for Computer Engineers in the Chatsworth area. Fresh graduates are welcome to apply for this position.Minimum Qualifications:Pleasant and positive personalityGood writing and verbal communication skillsBachelor Degree in Computer Science, Computer Engineering, or Computer NetworksHands-on computer programming experienceThe following are pluses:Hands-on experience with MS SQL Server Database.Hands-on experience with Azure Cloud Configurations.Hands-on experience with Computer Hardware maintenance.Hands-on experience with Computer Network maintenance.Please e-mail your resume to: vsmith@gv-systems.com",Based Upon Qualifications,full-time,Chatsworth,"GlobalVision Systems, Inc.",2025-05-09T12:15:26-0700,losangeles,software/web/info design,
